id,1A,1B,2
MH253855,NA-NA,0-419,NA-NA
MH253854,NA-NA,0-419,NA-NA
MH253853,NA-NA,0-419,NA-NA
MH253852,NA-NA,0-419,NA-NA
MH253851,NA-NA,0-419,NA-NA
MH253850,NA-NA,0-419,NA-NA
MH253849,NA-NA,0-419,NA-NA
MH253848,NA-NA,0-419,NA-NA
MH253847,NA-NA,0-419,NA-NA
MH253846,NA-NA,0-419,NA-NA
MH253845,NA-NA,0-419,NA-NA
MH253844,NA-NA,0-419,NA-NA
MH253843,NA-NA,0-419,NA-NA
MH253842,NA-NA,0-419,NA-NA
MH253841,NA-NA,0-419,NA-NA
MH253840,NA-NA,0-419,NA-NA
MH253839,NA-NA,0-419,NA-NA
MH835436,NA-NA,0-378,NA-NA
MH835435,NA-NA,0-825,NA-NA
MH835434,NA-NA,0-1017,NA-NA
MH835433,0-360,NA-NA,NA-NA
MH410610,NA-NA,22-3304,4868-6983
MG841043,NA-NA,1-382,NA-NA
MG841042,NA-NA,1-382,NA-NA
MG841041,NA-NA,1-382,NA-NA
MG841040,NA-NA,1-382,NA-NA
MG841039,NA-NA,1-382,NA-NA
MG841038,NA-NA,1-382,NA-NA
MG841037,NA-NA,1-382,NA-NA
MG841036,NA-NA,1-382,NA-NA
MG841035,NA-NA,1-382,NA-NA
MG841034,NA-NA,1-382,NA-NA
MG841033,NA-NA,1-382,NA-NA
MG841032,NA-NA,1-382,NA-NA
MG841031,NA-NA,1-382,NA-NA
MG841030,NA-NA,1-382,NA-NA
MG841029,NA-NA,1-382,NA-NA
MG841028,NA-NA,1-382,NA-NA
MG841027,NA-NA,1-382,NA-NA
MG841026,NA-NA,1-382,NA-NA
MG841025,NA-NA,1-382,NA-NA
MG841024,NA-NA,1-382,NA-NA
MG841023,NA-NA,1-382,NA-NA
MG841022,NA-NA,1-382,NA-NA
MG841021,NA-NA,1-382,NA-NA
MG841020,NA-NA,1-382,NA-NA
MG841019,NA-NA,1-382,NA-NA
MG841018,NA-NA,1-382,NA-NA
MG841017,NA-NA,1-382,NA-NA
MG841016,NA-NA,1-382,NA-NA
MG841015,NA-NA,1-382,NA-NA
MG841014,NA-NA,1-382,NA-NA
MG841013,NA-NA,1-382,NA-NA
MG841012,NA-NA,1-379,NA-NA
MG841011,NA-NA,1-382,NA-NA
MG841010,NA-NA,1-382,NA-NA
MG841009,NA-NA,1-382,NA-NA
MG841008,NA-NA,1-382,NA-NA
MG841007,NA-NA,1-382,NA-NA
MG841006,NA-NA,1-382,NA-NA
MG841005,NA-NA,1-382,NA-NA
MG841004,NA-NA,1-382,NA-NA
MG841003,NA-NA,1-382,NA-NA
MG841002,NA-NA,1-382,NA-NA
MG841001,NA-NA,1-382,NA-NA
MG841000,NA-NA,1-382,NA-NA
MG840999,NA-NA,1-382,NA-NA
MG840998,NA-NA,1-382,NA-NA
MG840997,NA-NA,1-382,NA-NA
MG840996,NA-NA,1-382,NA-NA
MG840995,NA-NA,1-382,NA-NA
MG840994,NA-NA,1-382,NA-NA
MG840993,NA-NA,1-382,NA-NA
MG840992,NA-NA,1-382,NA-NA
MG840991,NA-NA,1-382,NA-NA
MG840990,NA-NA,1-382,NA-NA
MG840989,NA-NA,1-382,NA-NA
MG840988,NA-NA,1-382,NA-NA
MG840987,NA-NA,1-382,NA-NA
MG840986,NA-NA,1-382,NA-NA
MG840985,NA-NA,1-382,NA-NA
MG840984,NA-NA,1-382,NA-NA
MG840983,NA-NA,1-382,NA-NA
MG840982,NA-NA,1-382,NA-NA
MG840981,NA-NA,1-382,NA-NA
MG840980,NA-NA,1-382,NA-NA
MG840979,NA-NA,1-382,NA-NA
MG840978,NA-NA,1-379,NA-NA
MG840977,NA-NA,1-379,NA-NA
MG840976,NA-NA,1-382,NA-NA
MG840975,NA-NA,1-382,NA-NA
MG840974,NA-NA,1-382,NA-NA
MG840973,NA-NA,1-382,NA-NA
MG840972,NA-NA,1-382,NA-NA
MG840971,NA-NA,1-382,NA-NA
MG840970,NA-NA,1-382,NA-NA
MG840969,NA-NA,1-382,NA-NA
MG840968,NA-NA,1-382,NA-NA
MG840967,NA-NA,1-382,NA-NA
MG840966,NA-NA,1-379,NA-NA
MG840965,NA-NA,1-379,NA-NA
MG840964,NA-NA,1-379,NA-NA
MG840963,NA-NA,1-382,NA-NA
MG840962,NA-NA,0-381,NA-NA
MG840961,NA-NA,1-382,NA-NA
MG840960,NA-NA,1-382,NA-NA
MG840959,NA-NA,0-381,NA-NA
MG840958,NA-NA,0-381,NA-NA
MG840957,NA-NA,1-379,NA-NA
MG840956,NA-NA,1-379,NA-NA
MG840955,NA-NA,1-382,NA-NA
MG840954,NA-NA,1-382,NA-NA
MG840953,NA-NA,1-382,NA-NA
MG840952,NA-NA,1-382,NA-NA
MF773737,NA-NA,NA-NA,0-439
MF773736,NA-NA,NA-NA,0-439
MF773735,NA-NA,NA-NA,1-450
MF773734,NA-NA,NA-NA,1-450
MF773733,NA-NA,NA-NA,1-450
MF773732,NA-NA,NA-NA,1-450
MF773731,NA-NA,NA-NA,1-450
MF773730,NA-NA,NA-NA,1-450
MF773729,NA-NA,NA-NA,1-450
MF773728,NA-NA,NA-NA,0-439
MF773727,NA-NA,NA-NA,1-440
MG882766,NA-NA,1-445,463-2578
MG882765,NA-NA,1-445,463-2578
MG882764,NA-NA,1-445,463-2578
MG924483,NA-NA,NA-NA,0-360
MH763692,NA-NA,NA-NA,0-789
MH763691,NA-NA,NA-NA,0-826
MH325266,NA-NA,NA-NA,NA-NA
MH325265,NA-NA,NA-NA,NA-NA
MH325264,NA-NA,NA-NA,NA-NA
MH325263,NA-NA,NA-NA,NA-NA
MH325262,NA-NA,NA-NA,NA-NA
MH325261,NA-NA,NA-NA,NA-NA
MH325260,NA-NA,NA-NA,NA-NA
MH325259,NA-NA,NA-NA,NA-NA
MH325258,NA-NA,NA-NA,NA-NA
MH325257,NA-NA,NA-NA,NA-NA
MH325256,NA-NA,NA-NA,NA-NA
MH325255,NA-NA,NA-NA,NA-NA
MH325254,NA-NA,NA-NA,NA-NA
MH325253,NA-NA,NA-NA,NA-NA
MH325252,NA-NA,NA-NA,NA-NA
MH325251,NA-NA,NA-NA,NA-NA
MH325250,NA-NA,NA-NA,NA-NA
MH325249,NA-NA,NA-NA,NA-NA
MH325248,NA-NA,NA-NA,NA-NA
MH325247,NA-NA,NA-NA,NA-NA
MH325246,NA-NA,NA-NA,NA-NA
MH325245,NA-NA,NA-NA,NA-NA
MH325244,NA-NA,NA-NA,NA-NA
MH325243,NA-NA,NA-NA,NA-NA
MH325242,NA-NA,NA-NA,NA-NA
MH325241,NA-NA,NA-NA,NA-NA
MH325240,NA-NA,NA-NA,NA-NA
MH325239,NA-NA,NA-NA,NA-NA
MH325238,NA-NA,NA-NA,NA-NA
MH325237,NA-NA,NA-NA,NA-NA
MH325236,NA-NA,NA-NA,NA-NA
MH325235,NA-NA,NA-NA,NA-NA
MH325234,NA-NA,NA-NA,NA-NA
MH325233,NA-NA,NA-NA,NA-NA
MH325232,NA-NA,NA-NA,NA-NA
MH325231,NA-NA,NA-NA,NA-NA
MH325230,NA-NA,NA-NA,NA-NA
MH325229,NA-NA,NA-NA,NA-NA
MH325228,NA-NA,NA-NA,NA-NA
MH325227,NA-NA,NA-NA,NA-NA
MH325226,NA-NA,NA-NA,NA-NA
MH325225,NA-NA,NA-NA,NA-NA
MH325224,NA-NA,NA-NA,NA-NA
MH325223,NA-NA,NA-NA,NA-NA
MH325222,NA-NA,NA-NA,NA-NA
MH325221,NA-NA,NA-NA,NA-NA
MH325220,NA-NA,NA-NA,NA-NA
MH325219,NA-NA,NA-NA,NA-NA
MH325218,NA-NA,NA-NA,NA-NA
MH325217,NA-NA,NA-NA,NA-NA
MH325216,NA-NA,NA-NA,NA-NA
MH325215,NA-NA,NA-NA,NA-NA
MH325214,NA-NA,NA-NA,NA-NA
MH325213,NA-NA,NA-NA,NA-NA
MH282880,NA-NA,1-172,NA-NA
MH282878,NA-NA,1-177,NA-NA
MG557601,NA-NA,NA-NA,2-451
MG557600,NA-NA,NA-NA,0-449
MG557599,NA-NA,NA-NA,0-449
MG557598,NA-NA,NA-NA,0-449
MH188020,NA-NA,63-5349,NA-NA
MG846415,1-3021,3021-4548,4567-6571
MG846414,NA-NA,NA-NA,0-1611
MG846413,0-1109,1108-1162,NA-NA
MG846421,NA-NA,0-1095,1113-3126
MG846420,NA-NA,0-2178,NA-NA
MG846419,NA-NA,0-1785,NA-NA
MG846418,NA-NA,NA-NA,6-2169
MG846417,NA-NA,0-1140,1159-1480
MG846416,NA-NA,NA-NA,0-1224
NC_037655,131-2393,2392-3901,3710-6161
NC_036583,0-2742,NA-NA,4161-6747
NC_035758,NA-NA,10-3850,3872-5885
NC_035471,NA-NA,0-3705,3691-5587
NC_034975,NA-NA,0-987,841-3421
NC_034567,NA-NA,22-3304,4868-6992
NC_033821,31-2692,2646-4179,4171-6538
NC_033792,30-2694,2651-4190,4182-6600
NC_032484,NA-NA,7-3679,3684-5691
NC_032426,NA-NA,76-4294,4103-5399
NC_032423,NA-NA,407-3917,3726-5772
NC_030922,NA-NA,NA-NA,4288-6673
NC_027711,42-2470,2469-3980,3972-6234
NC_027426,NA-NA,2859-4344,4174-6946
NC_026814,NA-NA,2666-4202,4014-6519
NC_025346,12-3216,3167-4700,4692-7251
NC_024701,54-2601,2612-4151,4122-6477
NC_024498,51-2585,2587-4163,4155-6441
NC_024472,43-2661,2663-4233,4036-6442
NC_024297,41-2393,2392-3901,3845-6161
NC_023675,74-2556,2555-4072,4064-6542
NC_023674,39-2467,2466-3977,3969-6219
NC_023636,100-2681,2680-4191,4036-6382
NC_023632,22-2425,2424-3933,3877-6235
NC_023631,46-2455,2454-3963,3907-6226
NC_023630,46-2455,2454-3963,3907-6226
NC_023629,43-2446,2445-3954,3898-6178
NC_022249,29-2717,2716-4261,4253-6698
NC_019494,30-2522,2521-4091,3894-6348
NC_019028,14-2378,2314-3850,3842-6086
NC_019027,40-2701,2643-4224,4213-6403
NC_019026,36-2706,2567-4229,4218-6486
NC_018702,NA-NA,2772-4278,4270-6727
NC_016155,14-2378,2314-3850,3842-6080
NC_016896,103-2662,2541-4110,4102-6640
NC_015935,14-2564,NA-NA,4061-6185
NC_013443,42-2657,2659-4232,4221-6417
NC_013060,38-2654,2653-4222,4211-6488
NC_012437,22-3745,3735-5286,5309-7505
NC_011400,14-2378,2314-3850,3842-6113
NC_005790,20-3396,3395-4936,4954-7129
NC_004579,26-2651,2614-4171,4174-6502
NC_003790,13-3028,3027-4551,4570-6622
NC_002470,10-3306,3305-4839,4857-6873
NC_002469,45-2535,2534-4100,4092-6381
NC_001943,85-2845,2844-4380,4372-6733
MG934571,NA-NA,18-3273,4832-6947
KY765684,51-2721,2672-4208,4020-6474
MF768270,13-3028,3027-4554,4572-6594
MH064176,NA-NA,0-383,NA-NA
MH064175,NA-NA,0-383,NA-NA
MH064174,NA-NA,0-383,NA-NA
MH064173,NA-NA,0-383,NA-NA
MF684776,85-2887,2826-4374,4366-6718
MH424412,NA-NA,0-381,NA-NA
MH424411,NA-NA,0-381,NA-NA
MH424410,NA-NA,1-377,NA-NA
MH013995,NA-NA,0-401,NA-NA
MH013994,NA-NA,0-401,NA-NA
MH013993,NA-NA,0-401,NA-NA
MH013992,NA-NA,0-401,NA-NA
MH013991,NA-NA,0-401,NA-NA
MH013990,NA-NA,0-401,NA-NA
MH013989,NA-NA,0-401,NA-NA
MH013988,NA-NA,0-401,NA-NA
MH013987,NA-NA,0-401,NA-NA
MH013986,NA-NA,0-401,NA-NA
MH013985,NA-NA,0-401,NA-NA
MH013984,NA-NA,0-401,NA-NA
MH013983,NA-NA,0-401,NA-NA
MH013982,NA-NA,0-401,NA-NA
MH013981,NA-NA,0-401,NA-NA
MH013980,NA-NA,0-401,NA-NA
MH013979,NA-NA,0-398,NA-NA
MH013978,NA-NA,0-398,NA-NA
MH013977,NA-NA,0-398,NA-NA
MH013976,NA-NA,0-401,NA-NA
MH013975,NA-NA,0-392,NA-NA
MH013974,NA-NA,0-401,NA-NA
MH013973,NA-NA,0-401,NA-NA
MH013972,NA-NA,0-401,NA-NA
MH013971,NA-NA,0-401,NA-NA
MH013970,NA-NA,0-401,NA-NA
MH013969,NA-NA,0-401,NA-NA
MH013968,NA-NA,0-401,NA-NA
MH013967,NA-NA,0-401,NA-NA
MH013966,NA-NA,0-401,NA-NA
MH013965,NA-NA,0-401,NA-NA
MG004212,NA-NA,0-301,NA-NA
MG004211,NA-NA,0-301,NA-NA
MG004210,NA-NA,0-301,NA-NA
MG004209,NA-NA,0-301,NA-NA
MG004208,NA-NA,0-301,NA-NA
MG004207,NA-NA,0-301,NA-NA
MG004206,NA-NA,0-301,NA-NA
MG004205,NA-NA,0-301,NA-NA
MG004204,NA-NA,0-301,NA-NA
MG004203,NA-NA,0-301,NA-NA
MG004202,NA-NA,0-301,NA-NA
MG004201,NA-NA,0-301,NA-NA
MG004200,NA-NA,0-301,NA-NA
MG004199,NA-NA,0-301,NA-NA
MG004198,NA-NA,0-301,NA-NA
MG004197,NA-NA,0-301,NA-NA
MG004196,NA-NA,0-302,NA-NA
MG004195,NA-NA,0-301,NA-NA
MG571777,NA-NA,NA-NA,4323-6708
MG660832,131-2393,2392-3901,3710-6161
MH052598,NA-NA,245-3350,4909-7024
MF509886,NA-NA,1-473,NA-NA
MF509885,NA-NA,1-473,NA-NA
MF509884,NA-NA,1-473,NA-NA
MF509883,NA-NA,1-473,NA-NA
MF509882,NA-NA,1-473,NA-NA
MF509881,NA-NA,1-473,NA-NA
LT898434,32-2460,2456-3970,3962-6281
LT898424,32-2518,2517-4087,3890-6341
LT706531,45-2550,2549-4115,4107-6387
LT706530,45-2550,2549-4115,4107-6387
MF491634,NA-NA,0-354,NA-NA
LC341267,52-2586,2588-4164,4156-6442
MF380437,NA-NA,NA-NA,0-739
MF380440,NA-NA,0-384,NA-NA
MF380439,NA-NA,0-384,NA-NA
MF380438,NA-NA,0-384,NA-NA
MF416961,NA-NA,0-284,NA-NA
MF416960,NA-NA,0-322,NA-NA
MF416959,NA-NA,0-322,NA-NA
MF416958,NA-NA,0-279,NA-NA
MF416957,NA-NA,0-322,NA-NA
MF416956,NA-NA,0-322,NA-NA
MF416955,NA-NA,0-322,NA-NA
MF416954,NA-NA,0-322,NA-NA
MF416953,NA-NA,0-322,NA-NA
MF416952,NA-NA,0-322,NA-NA
MF416951,NA-NA,0-322,NA-NA
MF416950,NA-NA,NA-NA,0-859
MF416949,NA-NA,NA-NA,0-859
MF416948,NA-NA,NA-NA,0-859
MF416947,NA-NA,NA-NA,0-586
MF416946,NA-NA,NA-NA,0-859
MF416945,NA-NA,NA-NA,0-858
MF405736,NA-NA,NA-NA,0-739
MF405735,NA-NA,NA-NA,0-739
MF405734,NA-NA,NA-NA,0-739
MF405733,NA-NA,NA-NA,0-739
KC411816,NA-NA,0-505,NA-NA
MF772821,NA-NA,10-3265,4824-6939
MF175075,25-2803,2745-4251,4243-6700
MF175073,18-2229,2177-3728,3717-6162
KY807083,NA-NA,1-391,NA-NA
KY807082,NA-NA,1-391,NA-NA
KY807081,NA-NA,1-391,NA-NA
KY807080,NA-NA,1-391,NA-NA
KY807079,NA-NA,1-391,NA-NA
MF576430,NA-NA,0-437,NA-NA
KY855442,18-2499,2426-3968,3960-6375
KY855441,18-2499,2426-3968,3960-6375
KY855440,18-2499,2426-3968,3960-6375
KY855439,18-2499,2426-3968,3960-6375
KY855438,12-2481,2194-4258,4250-6617
KY855437,12-2769,2648-4256,4248-6648
MF596153,NA-NA,NA-NA,2-1977
MF683403,NA-NA,0-442,NA-NA
MF683402,NA-NA,0-398,NA-NA
MF683401,NA-NA,0-449,NA-NA
MF683400,NA-NA,0-443,NA-NA
MH028405,126-3182,3181-4709,4728-6672
GQ351328,NA-NA,1-196,188-810
GQ351343,NA-NA,NA-NA,1-373
GQ351342,NA-NA,NA-NA,1-373
GQ351341,NA-NA,NA-NA,1-373
GQ351340,NA-NA,NA-NA,1-373
GQ351339,NA-NA,NA-NA,1-373
GQ351338,NA-NA,NA-NA,1-373
GQ351337,NA-NA,NA-NA,1-373
GQ351336,NA-NA,NA-NA,1-373
GQ351335,NA-NA,NA-NA,1-373
GQ351334,NA-NA,NA-NA,1-373
GQ351333,NA-NA,NA-NA,1-373
GQ351332,NA-NA,NA-NA,1-373
GQ351331,NA-NA,NA-NA,1-373
GQ351330,NA-NA,NA-NA,1-373
GQ351329,NA-NA,NA-NA,1-373
GQ351327,NA-NA,NA-NA,1-373
GQ351326,NA-NA,NA-NA,1-373
GQ351325,NA-NA,NA-NA,1-373
KY744141,NA-NA,1-736,728-3092
KY744140,NA-NA,1-736,728-3092
KY744139,NA-NA,1-736,728-3092
KY744138,NA-NA,1-736,728-3092
KY744137,NA-NA,1-736,728-3092
KY775077,NA-NA,0-384,NA-NA
KY775076,NA-NA,0-399,NA-NA
KY775075,NA-NA,0-390,NA-NA
KY775074,NA-NA,0-396,NA-NA
MF973555,NA-NA,0-580,NA-NA
MF973554,NA-NA,0-580,NA-NA
MF973553,NA-NA,0-580,NA-NA
MF973552,NA-NA,0-580,NA-NA
MF973551,NA-NA,0-580,NA-NA
MF973550,NA-NA,0-580,NA-NA
MF973549,NA-NA,0-580,NA-NA
MF973548,NA-NA,0-580,NA-NA
MF973547,NA-NA,0-580,NA-NA
MF973546,NA-NA,0-580,NA-NA
MF973545,NA-NA,0-580,NA-NA
MF973544,NA-NA,0-580,NA-NA
MF973543,NA-NA,0-580,NA-NA
MF973542,NA-NA,0-580,NA-NA
MF973541,NA-NA,0-580,NA-NA
MF973540,NA-NA,0-580,NA-NA
MF973539,NA-NA,0-580,NA-NA
MF973538,NA-NA,0-580,NA-NA
MF973537,NA-NA,0-580,NA-NA
MF973536,NA-NA,0-580,NA-NA
MF973535,NA-NA,0-580,NA-NA
MF973534,NA-NA,0-580,NA-NA
MF973533,NA-NA,0-580,NA-NA
MF973532,NA-NA,0-580,NA-NA
MF973531,NA-NA,0-580,NA-NA
MF973530,NA-NA,0-580,NA-NA
MF973529,NA-NA,0-580,NA-NA
MF973528,NA-NA,NA-NA,NA-NA
MF973527,NA-NA,NA-NA,NA-NA
MF973526,NA-NA,NA-NA,NA-NA
MF973525,NA-NA,NA-NA,NA-NA
MF973524,NA-NA,NA-NA,NA-NA
MF973523,NA-NA,NA-NA,NA-NA
MF973522,NA-NA,NA-NA,NA-NA
MF973521,NA-NA,NA-NA,NA-NA
MF973520,NA-NA,NA-NA,NA-NA
MF973519,NA-NA,NA-NA,NA-NA
MF973518,NA-NA,NA-NA,NA-NA
MF973517,NA-NA,NA-NA,NA-NA
MF973516,NA-NA,NA-NA,NA-NA
MF973515,NA-NA,NA-NA,NA-NA
MF973514,NA-NA,NA-NA,NA-NA
MF973513,NA-NA,NA-NA,NA-NA
MF973512,NA-NA,NA-NA,NA-NA
MF973511,NA-NA,NA-NA,NA-NA
MF973510,NA-NA,NA-NA,NA-NA
MF973509,NA-NA,NA-NA,NA-NA
MF973508,NA-NA,NA-NA,NA-NA
MF973507,NA-NA,NA-NA,NA-NA
MF973506,NA-NA,NA-NA,NA-NA
MF973505,NA-NA,NA-NA,NA-NA
MF973504,NA-NA,NA-NA,NA-NA
MF973503,NA-NA,NA-NA,NA-NA
MF973502,NA-NA,NA-NA,NA-NA
MF973501,NA-NA,2664-4200,4012-6511
MF973500,NA-NA,2664-4200,4012-6541
MF973499,NA-NA,NA-NA,0-2517
MF973498,NA-NA,NA-NA,0-2505
MF973497,NA-NA,NA-NA,0-2496
MF973496,NA-NA,NA-NA,0-2517
MF973495,NA-NA,NA-NA,0-2526
EU847145,NA-NA,0-825,745-2869
EU847144,NA-NA,0-753,767-2984
EU847155,0-879,878-2450,2433-4986
EU847154,0-687,686-2225,NA-NA
EU847153,0-693,692-2231,NA-NA
EU847152,0-699,698-2237,NA-NA
EU847151,0-693,692-2234,NA-NA
EU847150,0-684,683-2225,NA-NA
EU847149,0-687,686-2234,NA-NA
EU847148,0-687,686-2225,NA-NA
EU847147,0-670,669-2207,NA-NA
EU847146,0-768,767-2312,NA-NA
EU847220,NA-NA,0-387,NA-NA
EU847219,NA-NA,0-387,NA-NA
EU847218,NA-NA,0-387,NA-NA
EU847217,NA-NA,0-387,NA-NA
EU847216,NA-NA,0-387,NA-NA
EU847215,NA-NA,0-387,NA-NA
EU847214,NA-NA,0-387,NA-NA
EU847213,NA-NA,0-387,NA-NA
EU847212,NA-NA,0-387,NA-NA
EU847211,NA-NA,0-387,NA-NA
EU847210,NA-NA,0-387,NA-NA
EU847209,NA-NA,0-387,NA-NA
EU847208,NA-NA,0-387,NA-NA
EU847207,NA-NA,0-387,NA-NA
EU847206,NA-NA,0-387,NA-NA
EU847205,NA-NA,0-387,NA-NA
EU847204,NA-NA,0-387,NA-NA
EU847203,NA-NA,0-387,NA-NA
EU847202,NA-NA,0-387,NA-NA
EU847201,NA-NA,0-387,NA-NA
EU847200,NA-NA,0-387,NA-NA
EU847199,NA-NA,0-387,NA-NA
EU847198,NA-NA,0-387,NA-NA
EU847197,NA-NA,0-387,NA-NA
EU847196,NA-NA,0-387,NA-NA
EU847195,NA-NA,0-387,NA-NA
EU847194,NA-NA,0-387,NA-NA
EU847193,NA-NA,0-387,NA-NA
EU847192,NA-NA,0-387,NA-NA
EU847191,NA-NA,0-387,NA-NA
EU847190,NA-NA,0-384,NA-NA
EU847189,NA-NA,0-387,NA-NA
EU847188,NA-NA,0-387,NA-NA
EU847187,NA-NA,0-387,NA-NA
EU847186,NA-NA,0-387,NA-NA
EU847185,NA-NA,0-387,NA-NA
EU847184,NA-NA,0-387,NA-NA
EU847183,NA-NA,0-387,NA-NA
EU847182,NA-NA,0-387,NA-NA
EU847181,NA-NA,0-387,NA-NA
EU847180,NA-NA,0-387,NA-NA
EU847179,NA-NA,0-387,NA-NA
EU847178,NA-NA,0-387,NA-NA
EU847177,NA-NA,0-387,NA-NA
EU847176,NA-NA,0-387,NA-NA
EU847175,NA-NA,0-387,NA-NA
EU847174,NA-NA,0-387,NA-NA
EU847173,NA-NA,0-387,NA-NA
EU847172,NA-NA,0-387,NA-NA
EU847171,NA-NA,0-387,NA-NA
EU847170,NA-NA,0-387,NA-NA
EU847169,NA-NA,0-387,NA-NA
EU847168,NA-NA,0-387,NA-NA
EU847167,NA-NA,0-387,NA-NA
EU847166,NA-NA,0-387,NA-NA
EU847165,NA-NA,0-387,NA-NA
EU847164,NA-NA,0-387,NA-NA
EU847163,NA-NA,0-387,NA-NA
EU847162,NA-NA,0-387,NA-NA
EU847161,NA-NA,0-384,NA-NA
EU847160,NA-NA,0-351,NA-NA
EU847159,NA-NA,0-387,NA-NA
EU847158,NA-NA,0-387,NA-NA
EU847157,NA-NA,0-387,NA-NA
EU847156,NA-NA,0-387,NA-NA
GQ415660,42-2657,2659-4232,4221-6417
MF983852,NA-NA,0-378,NA-NA
MF983851,NA-NA,0-378,NA-NA
MF983850,NA-NA,0-342,NA-NA
MF983849,NA-NA,1-373,NA-NA
MF983848,NA-NA,1-373,NA-NA
MF983847,NA-NA,1-373,NA-NA
MF983846,NA-NA,1-373,NA-NA
MF983845,NA-NA,1-373,NA-NA
MF983844,NA-NA,1-373,NA-NA
MF983843,NA-NA,1-373,NA-NA
MF983842,NA-NA,1-373,NA-NA
MF983841,NA-NA,1-373,NA-NA
MF983840,NA-NA,1-373,NA-NA
MF983839,NA-NA,1-373,NA-NA
MF983838,NA-NA,1-373,NA-NA
MF983837,NA-NA,1-373,NA-NA
MF983836,NA-NA,1-373,NA-NA
MF983835,NA-NA,1-373,NA-NA
MF983834,NA-NA,1-373,NA-NA
MF983833,NA-NA,1-373,NA-NA
MF983832,NA-NA,1-373,NA-NA
MF983831,NA-NA,1-373,NA-NA
MF983830,NA-NA,1-373,NA-NA
MF983829,NA-NA,1-373,NA-NA
MF983828,NA-NA,1-373,NA-NA
MF983827,NA-NA,1-373,NA-NA
MF983826,NA-NA,1-373,NA-NA
MF983825,NA-NA,1-373,NA-NA
MF983824,NA-NA,1-373,NA-NA
MF983823,NA-NA,1-373,NA-NA
MF983822,NA-NA,1-373,NA-NA
MF983821,NA-NA,1-373,NA-NA
MF983820,NA-NA,1-373,NA-NA
MF983819,NA-NA,1-373,NA-NA
MF983818,NA-NA,1-373,NA-NA
MF983817,NA-NA,1-373,NA-NA
MF983816,NA-NA,1-373,NA-NA
MF983815,NA-NA,1-373,NA-NA
MF033386,NA-NA,2-884,2372-4805
MF033385,NA-NA,2-941,2429-4874
MG383402,NA-NA,NA-NA,2-428
MG383401,NA-NA,NA-NA,2-429
MG383400,NA-NA,NA-NA,1-366
MG383399,NA-NA,NA-NA,0-329
KY646154,22-3745,3735-5286,5309-7505
KY230653,NA-NA,0-408,NA-NA
KY230652,NA-NA,0-408,NA-NA
KY230651,NA-NA,0-408,NA-NA
KY230650,NA-NA,0-408,NA-NA
KY230649,NA-NA,0-408,NA-NA
KY230648,NA-NA,0-408,NA-NA
KY230647,NA-NA,0-398,NA-NA
KY230646,NA-NA,0-398,NA-NA
KY230645,NA-NA,0-398,NA-NA
KY230644,NA-NA,0-398,NA-NA
KY230643,NA-NA,0-398,NA-NA
KY230642,NA-NA,0-398,NA-NA
KY230641,NA-NA,0-398,NA-NA
KY230640,NA-NA,0-398,NA-NA
KY230639,NA-NA,0-398,NA-NA
KY230638,NA-NA,0-398,NA-NA
KY230637,NA-NA,0-398,NA-NA
KY230636,NA-NA,0-398,NA-NA
KY230635,NA-NA,0-398,NA-NA
KY230634,NA-NA,0-398,NA-NA
KY230633,NA-NA,0-398,NA-NA
KY230632,NA-NA,0-398,NA-NA
KY230631,NA-NA,0-398,NA-NA
KY230630,NA-NA,0-398,NA-NA
KY230629,NA-NA,0-398,NA-NA
KY230628,NA-NA,0-398,NA-NA
KY230627,NA-NA,0-398,NA-NA
KY230626,NA-NA,0-398,NA-NA
KY412127,NA-NA,0-342,334-2698
KY412126,NA-NA,0-342,334-2656
KY412125,NA-NA,0-348,340-2815
KY412124,NA-NA,2-410,402-2712
KY412123,NA-NA,NA-NA,0-183
KY412122,NA-NA,NA-NA,0-183
KY412121,NA-NA,NA-NA,0-183
KY412120,NA-NA,NA-NA,0-183
KY412119,NA-NA,NA-NA,0-101
KY412118,NA-NA,NA-NA,0-183
KY412117,NA-NA,NA-NA,0-183
KY412116,NA-NA,NA-NA,0-183
KY412115,NA-NA,NA-NA,0-183
KY412114,NA-NA,NA-NA,0-183
KY412113,NA-NA,NA-NA,0-183
KY412112,NA-NA,NA-NA,0-183
KY412111,NA-NA,NA-NA,0-183
KY412110,NA-NA,NA-NA,0-183
KY412109,NA-NA,NA-NA,0-183
KY412108,NA-NA,NA-NA,0-183
KY412107,NA-NA,NA-NA,0-183
KY412106,NA-NA,NA-NA,0-183
KY412105,NA-NA,NA-NA,0-183
KY412104,NA-NA,NA-NA,0-183
KY412103,NA-NA,NA-NA,0-102
KY412102,NA-NA,NA-NA,0-183
KY412101,NA-NA,NA-NA,0-183
KT581014,NA-NA,0-407,NA-NA
KX094981,NA-NA,1-256,NA-NA
KY814659,NA-NA,NA-NA,NA-NA
KY814658,NA-NA,NA-NA,NA-NA
KY814657,NA-NA,NA-NA,NA-NA
KY814656,NA-NA,NA-NA,NA-NA
KY814655,NA-NA,NA-NA,NA-NA
KY814654,NA-NA,NA-NA,NA-NA
KY814653,NA-NA,NA-NA,NA-NA
KY814652,NA-NA,NA-NA,NA-NA
KY814651,NA-NA,NA-NA,NA-NA
KY814650,NA-NA,NA-NA,NA-NA
KY814649,NA-NA,NA-NA,NA-NA
KY814648,NA-NA,NA-NA,NA-NA
